partition,node,degree centrality,closeness centrality,betweenness centrality,eigenvector centrality,harmonic centrality,total centrality score
210,sokolovairusik,0.00042158516020236085,0.0009494284053478008,0.0,9.745932212315845e-63,0.0017204301075268817,0.0030914436730770435
16,solarlife,0.0008431703204047217,0.023796876702495175,0.001009079814405471,1.4241367317691605e-06,0.048483452031839465,0.0741340030058766
237,solarpwr4yrhome,0.002951096121416526,0.0014655369819097778,2.284709013748236e-06,4.123276475512686e-50,0.002795698924731183,0.007214616737071234
237,agreeongreen,0.00042158516020236085,0.0008956059333893086,0.0,1.1267924742666397e-50,0.0017204301075268817,0.0030376212011185514
237,greenguruguides,0.00042158516020236085,0.0008956059333893086,0.0,1.1267924742666397e-50,0.0017204301075268817,0.0030376212011185514
237,iameco,0.00042158516020236085,0.0008956059333893086,0.0,1.1267924742666397e-50,0.0017204301075268817,0.0030376212011185514
384,somepplrk,0.0012647554806070826,0.0007556675062972292,3.8078483562470603e-07,7.52962239123019e-77,0.0012903225806451613,0.003311126352385098
384,enckj,0.00042158516020236085,0.0004534005037783375,0.0,4.347229514472984e-77,0.0008602150537634409,0.0017352007177441392
384,jayinslee,0.00042158516020236085,0.0004534005037783375,0.0,4.347229514472984e-77,0.0008602150537634409,0.0017352007177441392
384,sierraclubca,0.00042158516020236085,0.0004534005037783375,0.0,4.347229514472984e-77,0.0008602150537634409,0.0017352007177441392
41,sophiamavusa,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
50,sophiedotedu,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
10,sornaraj1,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
138,sotacoug,0.00042158516020236085,0.0006996921354603975,0.0,1.1392956925124714e-68,0.0012903225806451613,0.00241159987630792
52,soulaimanitani,0.00042158516020236085,0.0009494284053478008,0.0,9.745932212315845e-63,0.0017204301075268817,0.0030914436730770435
385,southernbygrac1,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
385,ekimevollove,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
386,southsearetweet,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
386,voltagehire,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
50,spookyism,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
26,sprcdrsmr012917,0.00042158516020236085,0.0030869821533844252,0.0,9.206378591414794e-39,0.005376344086021506,0.008884911399608291
89,springsraff,0.00042158516020236085,0.0032127750582196662,0.0,1.4488594200486106e-38,0.005663082437275986,0.009297442655698013
50,squ1d_vicious,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
50,squirreiseok,0.00042158516020236085,0.007620176534089706,0.0,4.024455028848108e-19,0.013118279569892474,0.02116004126418454
147,squirrel1110,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
23,ssnyek,0.00042158516020236085,0.005973634374597804,0.0,6.598557374621597e-25,0.01111111111111111,0.017506330645911276
10,ssrpillai,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
0,stait_094,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
21,stasiacwenar,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
28,stasovac83,0.00042158516020236085,0.00233177401943145,0.0,1.2140883819522232e-44,0.0040860215053763445,0.006839380685010155
208,stchawaii,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
49,steedmrspeel,0.00042158516020236085,0.018274885283987505,0.0,2.733295026454762e-08,0.03607962646672305,0.05477612424386318
27,stefanhanrahan,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
1,stemottarelli,0.00042158516020236085,0.02702940041641793,0.0,9.85458504535005e-06,0.05270660522273458,0.08016744538440021
21,stephenbottrill,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
21,stephencarter92,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
387,stephenjohnril1,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
387,knoxrobbins,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
1,stephenwensley,0.0008431703204047217,0.01712852114300477,6.904898352661336e-05,8.149201271187134e-09,0.03154815912880453,0.0495889077249419
1,cocars,0.00042158516020236085,0.01523155137472411,0.0,7.49663458984369e-10,0.027567733341927126,0.043220870626517055
89,steve29696155,0.00042158516020236085,0.0032127750582196662,0.0,1.4488594200486106e-38,0.005663082437275986,0.009297442655698013
66,stevencrusso,0.00042158516020236085,0.0006996921354603975,0.0,1.1392956925124714e-68,0.0012903225806451613,0.00241159987630792
0,stevensaurs,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
21,stevetheblue,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
206,stevilempire71,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
41,stolemandla,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
192,stoneisland1803,0.00042158516020236085,0.0015770452305333478,0.0,1.1847791255722683e-52,0.002795698924731183,0.004794329315466892
4,stonston,0.0008431703204047217,0.016264647902748876,0.00020638538090859068,1.6720404122750704e-09,0.03193409577280544,0.04924830104890804
0,stormzuwu,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
14,strangeandlost,0.0008431703204047217,0.010567550946479869,6.663734623432355e-06,0.053613051192588114,0.020358422939068102,0.08538885913316424
14,strangetheori,0.00042158516020236085,0.010094880936094189,0.0,0.04923826768607719,0.01942652329749104,0.07918125707986479
43,strong_truth,0.00042158516020236085,0.001733237375554756,0.0,2.0789295114800117e-52,0.0033691756272401434,0.00552399816299726
388,stutiguha,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
388,twit2poo,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
23,suabriu,0.00042158516020236085,0.005973634374597804,0.0,6.598557374621597e-25,0.01111111111111111,0.017506330645911276
89,sueobieone,0.00042158516020236085,0.0032127750582196662,0.0,1.4488594200486106e-38,0.005663082437275986,0.009297442655698013
36,sugarayo,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
327,sujeevshakya,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
6,suleimanilias,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
190,sultangiglio,0.00042158516020236085,0.0006996921354603975,0.0,1.1392956925124714e-68,0.0012903225806451613,0.00241159987630792
13,superdj64,0.00042158516020236085,0.0022059384779787804,0.0,8.604293077296524e-46,0.003870967741935484,0.006498491380116625
89,surfnutsc2,0.00042158516020236085,0.0032127750582196662,0.0,1.4488594200486106e-38,0.005663082437275986,0.009297442655698013
22,susanellisonmcg,0.00042158516020236085,0.019803435773595772,0.0,9.839800256853923e-08,0.03806819345529011,0.05829331278709081
389,suzyextra,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
389,khristenaa,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
8,swahilimom,0.00042158516020236085,0.019534564060742776,0.0,8.440317955588076e-06,0.0424866531318141,0.06245124267071483
390,swamimatt,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
390,waynedoucette,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
1,swan74078043,0.00042158516020236085,0.02146224335990959,0.0,1.1273907701954055e-07,0.03969594563142933,0.0615798868906183
0,sweetfructose,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
27,swiztaade,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
23,syco_plus,0.00042158516020236085,0.005973634374597804,0.0,6.598557374621597e-25,0.01111111111111111,0.017506330645911276
391,syedfarees1,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
391,drsangitareddy,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
53,synapticlee,0.00042158516020236085,0.0010747271200671703,0.0,2.6478617726768436e-60,0.001935483870967742,0.003431796151237273
27,syxkiwin,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
249,t_wiper74,0.00042158516020236085,0.0006996921354603975,0.0,1.1392956925124714e-68,0.0012903225806451613,0.00241159987630792
392,tabatkins,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
392,akronisticlotor,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
3,taco_twins,0.00042158516020236085,0.0012001778041191287,0.0,4.035649412154401e-58,0.002150537634408602,0.0037723005987300917
29,tafadzwasigauk1,0.00042158516020236085,0.007690370083317187,0.0,8.349270274793885e-20,0.01340501792114695,0.021516973164666497
41,taghatagha1,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
95,tahumuza,0.00042158516020236085,0.0013494062612450521,0.0,4.4483201178699675e-50,0.002508960573476702,0.004279951994924115
1,takabo90962737,0.00042158516020236085,0.017898894821206896,0.0,5.139127172250534e-08,0.03437250921121875,0.05269304058389973
27,takhar_,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
4,talhaisiddiqui1,0.00042158516020236085,0.0160414623397609,0.0,1.5538005871403495e-09,0.03000134274327831,0.04646439179704216
97,talkingscars,0.0012647554806070826,0.00033585222502099076,0.0,1.6772474860789393e-44,0.0006451612903225806,0.002245768995950654
31,tamarrov,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
21,tampabaybucsfan,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
356,tankwitch,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
393,tanna_uzoka,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
393,vivian_bams,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
152,tano_yotubegame,0.00042158516020236085,0.0006975392365820577,0.0,2.4198023536293234e-63,0.0013620071684587816,0.0024811315652432005
80,tarajewell6,0.00042158516020236085,0.018500835893334528,0.0,6.632235896936252e-06,0.03736564272048108,0.05629469600991491
27,tashataytay,0.00042158516020236085,0.01849169064573525,0.0,2.15169303577754e-08,0.040081162565033336,0.0589944598879013
31,tatannomas,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
29,tatendagutai,0.00042158516020236085,0.007690370083317187,0.0,8.349270274793885e-20,0.01340501792114695,0.021516973164666497
394,taweili,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
394,dkurac,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
21,tazmanlfc1965,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
31,tbstaytay,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
41,tccinvestment,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
0,tdebo05,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
395,tdworldmag,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
395,siemensuknews,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
113,teammajick,0.00042158516020236085,0.0018285287806698385,0.0,1.1992547272495122e-49,0.0032258064516129032,0.005475920392485102
31,teamsmaldo,0.00042158516020236085,0.014141655637621143,0.0,6.294200670393769e-09,0.027290322580645163,0.04185356967266934
41,teestylz5,0.00042158516020236085,0.02498910499420335,0.0,0.0007173912128961072,0.05720619404490386,0.08333427541220567
23,tegemealema,0.00042158516020236085,0.005973634374597804,0.0,6.598557374621597e-25,0.01111111111111111,0.017506330645911276
105,tehmiedaryor,0.00042158516020236085,0.0006996921354603975,0.0,1.1392956925124714e-68,0.0012903225806451613,0.00241159987630792
10,tejashreemj,0.00042158516020236085,0.005731186143265502,0.0,2.0139105582584356e-25,0.00989247311827957,0.016045244421747436
60,telesange,0.00042158516020236085,0.00033585222502099076,0.0,3.129970129270594e-83,0.0006451612903225806,0.0014025986755459323
6,tenderserve,0.00042158516020236085,0.010264874759453665,0.0,1.9490957840488577e-12,0.01763440860215054,0.02832086852375566
55,terhasasefaw,0.00042158516020236085,0.0005757466714645555,0.0,1.945858444153165e-72,0.001075268817204301,0.0020726006488712176
4,teslafenn,0.00042158516020236085,0.0199726055399479,0.0,8.941734400196672e-08,0.03740630576114435,0.05780058587863861
120,teslainvernon,0.00042158516020236085,0.0006996921354603975,0.0,1.1392956925124714e-68,0.0012903225806451613,0.00241159987630792
4,teslaownersneus,0.00042158516020236085,0.016201251700442797,0.0,7.786424695708611e-10,0.0305297605620187,0.04715259820130632
396,tesmanian_com,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
396,vincent13031925,0.00042158516020236085,0.00025188916876574307,0.0,1.457320883984418e-92,0.00043010752688172043,0.0011035818558498244
178,tetsusept,0.00042158516020236085,0.0007556675062972292,0.0,7.2274346356023245e-68,0.0014336917562724014,0.0026109444227719915
21,tewdrig28,0.00042158516020236085,0.009573403087256993,0.0,2.7384659200570055e-13,0.016594982078853047,0.026589970326586245
14,teyyyuh,0.00042158516020236085,0.010638712905715424,0.0,0.037844363930284064,0.020286738351254482,0.06919140034745633
0,tfurstman,0.00042158516020236085,0.015508507111889357,0.0,1.9531957114861107e-07,0.03044444444444446,0.04637473203610733
