id,name,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,statuses_count,,,
8.87E+17,Purely Sexual,purelysexual,18+,Your Favorite Sexual Art Account On Twitter. We accept photo/video submissions. By following you are agreeing that you are older than 18 years of age.,,249389,75,1390,Tue Jul 18 02:19:58 +0000 2017,1029,,,
7.39E+17,Australia HomeSchool,ozhomeschool,"Brisbane, Queensland",Christian*MAGA*KAG*POTUS*GOP*BREXIT*Conservative*Climate Realist*ANTI-UN*ANTI-Communism.*PLEASE Support NZ farmers threatened by UN policies @50ShadesGreenNZ,,1742,3528,8,Fri Jun 03 10:20:36 +0000 2016,25327,,,
2573938082,💧💧Suzie Gold,goldsuzie,,Designer Somewhere on the Australian Coast .... Always trying ( some say very trying) and would liked to be respected for Never Giving Up.,,1230,1067,26,Wed Jun 18 02:06:01 +0000 2014,156598,,,
8.10E+17,Ultimate Memelord #PlantGang #BanjoGang #SansGang,memelord2019,"East Meadow, NY","Think of it as less of a club and more of a cesspool, per se. Follow for more. SSM2 ID: 6CV-SK1-0RG #PlantGang #BanjoGang #SansGang",https://t.co/cHZdP4MpC4,1496,8339,8,Sun Dec 18 13:40:59 +0000 2016,139664,,,
44134543,Nkusi Emmanuel,nkunda,"Cape Town, South Africa","Renewable Energy | Power System | Energy Audit | Transmission and Distrubiton Planning | Love-Peace, two great Noun's in any Language. #Rwanda #SouthAfrica",,192,327,6,Tue Jun 02 15:07:25 +0000 2009,1979,,,
1.17E+18,BucksEVs,bucksevs,"Buckingham, England",The Buckinghamshire & Milton Keynes Electric Car Club for owners and the EV curious,https://t.co/ajK0qFxiZE,92,31,0,Fri Aug 30 18:37:03 +0000 2019,125,,,
2180335990,Gerald Lavelle Sr,lavellegerald,Pittsburgh Pa ,"55 Dog lover Political junkie #MAGA 🇺🇸 #Yawn  🇺🇸Husband 2 Grandkids #KAG #DiFiChiSpy #SpyGate, #WalkAway @DanBogino #ChronicPain IFB 🇺🇸🇺🇸🇺🇸",,10075,9919,42,Thu Nov 14 01:50:38 +0000 2013,114247,,,
8.98E+17,Business Insider SSA,businsiderssa,,"Business Insider Sub-Saharan Africa brings to you the latest local and international updates on Finance, Politics, Tech and more.",https://t.co/QWz9OXvo30,2474,279,19,Wed Aug 16 15:36:44 +0000 2017,8525,,,
8.23E+17,Wakeman Thibodeaux,originalwakeman,,"Grandfather of three...watches USA politics...strongly opinionated, but civil about it...feeds hungry folks...cooks, cleans, loves...married to a nasty woman.",,544,1410,3,Sat Jan 21 09:41:03 +0000 2017,3783,,,
23647732,Patrick Frickel🌹,patrickfrickel,Durban  South Africa,Supporter of the Tesla Mission since 2012. Bernie Sanders fan. Lets get them together to bring about real change in the world.,,438,994,23,Tue Mar 10 20:23:38 +0000 2009,13633,,,
284802940,From The 8tees,fromthe8tees,"Miami Beach, FL","80s Movie Pop Culture Nostalgia 
For the brains, athletes, criminals, basket cases, and princesses...",https://t.co/8l8KunjYm1,403,1094,3,Wed Apr 20 00:34:00 +0000 2011,3021,,,
157165130,Robin White,rpjwhite,"Aberdeen, Scotland",,,29,292,1,Sat Jun 19 01:39:24 +0000 2010,885,,,
250587459,Maco,dwmccreadie,Kenya,,,314,91,3,Fri Feb 11 11:45:52 +0000 2011,6390,,,
7.12E+17,Future of Mobility,futureof_mobi,Global,Find the best links about #electric cars & innovation in #autonomous #cars curated from the top #mobility and #transport experts.,https://t.co/ArSlyQSJdD,1787,1368,124,Mon Mar 21 12:18:38 +0000 2016,19989,,,
1.04E+18,THEY CALL ME #MEGARTON,robertkagugube,Algeria Boumerdes  NRM ,"Driving to maturity economically, @BenMisagga is everything,@chelseafc #BENSARK, @NICKIMINAJ all time all-star.give people chance to let  their things happen",,1785,1781,0,Sun Sep 02 05:21:44 +0000 2018,12959,,,
383940026,Soud.,elfalcha,,INTP• Who You Really Are • Quid Pro Quo• Invested in movies and series•,https://t.co/SoFj53zNlF,1474,654,14,Sun Oct 02 19:46:00 +0000 2011,46570,,,
4846701172,Ndizeye Ange Thaina,thaina_ang,Kigali,"Be Kind, It's contagious!",,1304,818,5,Mon Jan 25 19:49:08 +0000 2016,3129,,,
25116835,(((Maija Palmer))),maijapalmer,London,"Senior reporter at Sifted, an FT-backed news site for European start-ups. Former Deputy editor, FT Special Reports.  https://t.co/vgoxuE957J",https://t.co/luyCLlP8A4,7704,3079,356,Wed Mar 18 17:53:28 +0000 2009,2574,,,
284156879,🎃Spooky🎃 Andrew Laspesa,uncommonandrew,"Buffalo, NY",I like nerdy stuff and talking about it. Aspiring film pundit/screenwriter. Talks about Star Wars on @ForceBondingPod.,https://t.co/FNmE0lU893,201,784,2,Mon Apr 18 18:52:34 +0000 2011,17684,,,
1.10E+18,Glesi.org 🇪🇺,glesi6,,"Raise global awareness about the #SDGs AND the solutions we already have.
Empower the people to act sustainably.",,436,1470,5,Thu Feb 21 19:58:41 +0000 2019,26245,,,
1.15E+18,Scxlly the Vampire🎃,scxllywastaken,"Adelaide, Australia",I make Minecraft videos and somehow manage to stay sane in the process.,https://t.co/JjI6rMbiOy,31,137,0,Sun Jul 07 06:12:18 +0000 2019,1022,,,
494939584,Abdullah Khan 😎 📺,mammamianotter,United Kingdom,Just a fan and sometimes writes jokes. Diploma in L3 Applied Sciences. Big lover of @Marvel @DCcomics @Playstation and Pop Culture.,,809,1304,20,Fri Feb 17 12:28:06 +0000 2012,181040,,,
330774080,Vivian Okoy,vivvchy,"USA, Sp","❤️Elm^c, Starship, Universe, Digital C, PAA 

VC❤️@elonmusk, TeamElon TSLA @tesla @SpaceX, #unfccc",https://t.co/hKS8RVCfsS,345,80,8,Thu Jul 07 04:01:49 +0000 2011,51583,,,
9.03E+17,kasirye adam kad,kasirye_adam_ka,"Kampala, Uganda",Founder & CEO https://t.co/RlQiDIBBe2,https://t.co/RlQiDIBBe2,32,19,0,Tue Aug 29 19:20:49 +0000 2017,920,,,
1543288196,Scrappy #FBPE,scrappy786,"England, United Kingdom","When the world goes mad, you must plant yourself in rationalism, like a tree, so when it comes to demand you move, you reply “no, you move”.",,130,272,0,Mon Jun 24 13:24:13 +0000 2013,1192,,,
1.09E+18,MENZMOTORS,menzmotorz,"Accra, Ghana",•We Buy | We Sell | We Rent •Any Enquires Please Contact Us •Email: menzmotors@outlook.com •Whatsapp: +233 27 777 2470 •Snapchat: menzmotorz416,,379,343,1,Tue Feb 05 15:46:09 +0000 2019,1657,,,
4038563675,Victory Oloko,davicaut0s,Worldwide ,"Mystic, Graphics maker! CheckYourVin, I write, I sell cars for a living, DM📥 #AutoDealer +2347017127725, +2348109576289
@Victorynickky@gmail.com",,7821,7732,3,Sun Oct 25 11:33:32 +0000 2015,2111,,,
1.05E+18,𝔼𝕝𝕝𝕚𝕖 McBeal💭,cruzn4me03,United States of America ,"♡Above all, Charlie's human♡",,234,1917,0,Sat Oct 20 20:42:20 +0000 2018,10668,,,
115912493,Clare Jordan,fizzyclare,west yorkshire,"disabled, psychol grad, ex mental health, animal/garden fan. love trees.  pagan. writing for teens. Care about environment,  politics left wing",,1312,2438,40,Sat Feb 20 12:11:59 +0000 2010,37031,,,
7.79E+17,Mehmet Orhan,mehmeto33440789,Antepia Gaziantep,Televizyon,,607,684,3,Wed Sep 21 08:00:50 +0000 2016,103904,,,
100656973,Prem Gnanasekaran,prem1661,chennai ,,,4,30,0,Thu Dec 31 02:30:46 +0000 2009,124,,,
3125465939,Sex,alwayssexuai,"California, USA",sexual post 18+ 👅 sex@umsocials.com,https://t.co/Hr887NcYnP,126868,499,217,Sun Mar 29 02:20:27 +0000 2015,82,,,
1441673053,Chris McKee,ragcha,"Los Angeles, CA",Artist & Democrat waiting for the #BlueWave2020 and a Democrat for President,https://t.co/BiTpB29zy6,5096,4851,60,Sun May 19 16:44:27 +0000 2013,14905,,,
2284698771,EVChargingSolutions,evcsolutions,Midlands ,Specialist installers of electrical vehicle charging systems. OLEV accredited for the government's home charge grant.,https://t.co/tlrjBlb2dc,2646,1659,37,Wed Jan 15 23:16:38 +0000 2014,1026,,,
1.09E+18,',fingering,,gallery 🍒 // +18 // we do not own any content // parody,,74074,65,341,Fri Feb 01 02:09:19 +0000 2019,133,,,
2879761173,Sandra Dixon,bluepaeony75,,"Keen, but haphazard gardener. I take responsibility for my mistakes in gardening and in life. Trying to make the most of each day.",,423,2273,3,Sun Nov 16 17:17:11 +0000 2014,45584,,,
554382074,Timothy Ahumuza TARU,tahumuza,The Pearl Of Africa ,"Loading...
#GodAboveAll",https://t.co/Bffyaxk0gE,1036,1147,22,Sun Apr 15 14:27:04 +0000 2012,17834,,,
232497173,Steven Rivera,stevensaurs,956,"Salutations,24 years old, future game designer!
Sic Parvis Magna
Insta:Stevensaur
SnapChat:Stevensaurs",,80,225,2,Fri Dec 31 09:05:28 +0000 2010,2271,,,
14175873,Amit Paranjape,aparanjape,"Pune, India","Diverse interests: Software, Healthcare, Aero-Space, Emerging Tech, Science, Startups, Economics & Policy, Infrastructure, History, Cricket, City of Pune",http://t.co/f6nSHul058,44534,723,826,Wed Mar 19 11:13:46 +0000 2008,252619,,,
308632813,Thabo Baleni,mantarna,Free State,"A Thinker, Entrepreneur, Activist!",,1016,1531,0,Tue May 31 18:51:14 +0000 2011,459,,,
7.63E+17,Michelle Kidd,michellekidd67,"Virginia, USA","#Christian #Author | #Mystery | #Romance| #Homeschool Mom | #timetravel |
Believer that love and faith should be at the heart of any story.  Jesus Lover ❤",https://t.co/bAzBguOX4A,4613,3647,286,Mon Aug 08 18:19:33 +0000 2016,55893,,,
7.79E+17,Mehmet Orhan,mehmeto33440789,Antepia Gaziantep,Televizyon,,607,684,3,Wed Sep 21 08:00:50 +0000 2016,103926,,,
1.04E+18,Dorian,dorianover9000,"Miami, FL","Just a guy who likes books, shows, and music.",,35,316,0,Mon Sep 03 20:26:03 +0000 2018,2216,,,
1.17E+18,Quality Business,feagerricky,,I promote other people's and my own products.,,2,34,0,Sat Aug 31 20:46:14 +0000 2019,9,,,
2293864124,HighSchoolConfession,hsconfessionai,,"*Parody* See what teens REALLY do on weekends... (All tweets are user-submitted, not our own material) •original account•",,242791,160,138,Thu Jan 16 04:57:19 +0000 2014,2555,,,
1.12E+18,Alisa Casio,alisacasio,China,"We selling all car's accessories, such as car sticker, car foot mat, car trunk mat, car sealing strip and all decoration sequins for the car. Hope you can like",https://t.co/Lpg66UcZKY,17,219,0,Fri May 03 12:25:11 +0000 2019,1769,,,
244506420,k hoekstra,391deltacharlie,"Lincolnia Hills, VA","Democratic precinct captain, co-chair of Alexandria https://t.co/PvZxwxYAYF, Renewable energy advocate, environmental activist, Climate Reality leader",,130,438,1,Sat Jan 29 13:24:33 +0000 2011,32940,,,
1.11E+18,Kesari2019,kesari20191,,foodie,,280,475,0,Tue Mar 26 10:40:57 +0000 2019,118443,,,
1.09E+18,Gab Dsch,gabrieldresche1,"Rennes, France",Prépa ENS éco/Rennes/UNI 🇫🇷,,42,102,0,Wed Jan 23 16:49:47 +0000 2019,135,,,
368158630,のさか,nosaka_s16,晴れの国,現所有車は106s16(G)。前愛車106s16(B)からカルタスGT-i4wdからビートからﾐﾆｶﾗｲﾗ。山下いくとさんと永野護さんの作品が大好物で欧米の海外ドラマ大好き。猫好きゆるキャラ好きクルマ好きでｲﾀﾌﾗ/ﾎｯﾄﾊｯﾁ/ﾗﾘｰｶｰ/ﾗｲﾄｳｪｲﾄｽﾎﾟｰﾂ/ｺﾝﾊﾟｸﾄｸｰﾍﾟ/ｶﾌｪﾚｰｻｰ[車]大好き。,,1371,1695,134,Mon Sep 05 05:29:49 +0000 2011,418392,,,
587599239,Collins Mwai,bycollinsmwai,"Rwanda is home, come visit.","Writer, Newsman;   Nta ntambara yantera ubwoba   @NewTimesRwanda 🇷🇼",,1147,1293,12,Tue May 22 15:42:13 +0000 2012,5798,,,
2452918177,aurey,aureyioli,Latvia,"• a 19 y/o retard who only loves 80s and 90s cars, also filmmaking
• which means my goal in life's to make money out of filming old cars go wroom
• @stv_e_ 😔👍",,938,250,13,Sat Apr 19 10:19:07 +0000 2014,14374,,,
7.79E+17,Mehmet Orhan,mehmeto33440789,Antepia Gaziantep,Televizyon,,607,684,3,Wed Sep 21 08:00:50 +0000 2016,103939,,,
1558746247,Jaime Mata Jorge Molina,official_emmyk,Error...No Internet Connection,God. CCC. Music. Chelsea. Milwaukee Bucks. Getafe... Oriental noodles plus fried eggs specialist 💯,,3291,1635,7,Sun Jun 30 19:11:02 +0000 2013,68800,,,
1.03E+18,j@spe®r,jasperaffia1,"Uyo, Nigeria","medic|
#street |
United f👌n |
libra",,376,324,0,Wed Aug 08 00:53:03 +0000 2018,1718,,,
2479736293,RegularCapital WarnerMedia Animation News,regulartweetsuk,Brierley Hill (Elmore Mall) UK,"Unofficial @WarnerMediaGrp Animation News @CartoonNetwork, @AdultSwim, @WarnerBros Animation, @BoomerangToons, @Crunchyroll (@Ellation), @DCComics, @HBOMax etc.",https://t.co/GM963wIPuT,5904,3811,54,Tue May 06 12:04:06 +0000 2014,116052,,,
2419630660,@PACO エソノ,pacoesonom,,executive @ E&A Japan Group: connect your business with Japan and to the world...,https://t.co/vuf28fMvTU,73,178,0,Tue Mar 18 09:25:34 +0000 2014,2900,,,
188248044,Shahid,shahtrueblue,India,Eat. Sleep. RT. Repeat.,,700,1484,15,Wed Sep 08 08:08:28 +0000 2010,37862,,,
8.98E+17,Sergeant_Gamer,sergeant_gamer1,"The Woodlands, TX","YouTuber, Comic Fanboy, Movie Fanboy, Voice actor, Actor, and professional meme maker.",https://t.co/5N3bq4oGcT,80,504,0,Thu Aug 17 00:23:53 +0000 2017,5721,,,
7.01E+17,T R I S,tris_otaking,,"French/Male/Bisexual/19/Loves old anime, CGDCT shows and cartoons/Discord: @Tris_Otaking#8088/ (Probably) not a furry/ Will most likely rt lewd shit, fight me",,998,1692,37,Sat Feb 20 18:47:12 +0000 2016,146010,,,
575230352,Logistics Update Africa,logupdateafrica,Africa,Your one-stop read to know everything about the transport and logistics sector in Africa.,http://t.co/lPOlcktumC,1882,1479,73,Wed May 09 10:19:54 +0000 2012,4550,,,
1.13E+18,ItsDeborahA🇺🇬,asiimiredeborah,,"God first🙏, family😍..lawyer, pisces baby😎i'm immunised😂",,321,316,0,Thu May 30 09:28:52 +0000 2019,479,,,
7.14E+17,Red Mask,redmaskdd,"Hell's Kitchen, NY  🌃","The Devil of Hell's Kitchen. Aquí hablo de películas, cómics, series y todo lo que me apasiona. #Daredevil & #Marvel Fan.",https://t.co/WS9dlkKf9b,691,451,3,Sat Mar 26 21:13:02 +0000 2016,5321,,,
4202526155,The Kenyan Digest,kenyan_digest,"Nairobi, Kenya",News/Politics/ Entertainment And Alerts Talk to Us KenyanDigest@Gmail.Com,https://t.co/XK8Rog9Pm7,2552,0,4,Mon Nov 16 14:56:16 +0000 2015,221147,,,
1.13E+18,Contractors Marketing Services,cmsbusinessdev,"South East, England","We provide #BusinessDevelopment services for #Builders, #Architects & #Subcontractors. We help you grow your business. ☎️ 01256 475880",https://t.co/OoqQn3MhM4,168,175,0,Wed May 22 10:20:40 +0000 2019,229,,,
9.62E+17,MarketGroundHog,marketgroundhog,,,,4,43,0,Sat Feb 10 13:26:31 +0000 2018,29,,,
69537064,Ian Titular,ukiyaseed,Parts unknown.,"Certified geek. Hates work but loves work. Eternal procrastinator. Like Japanese superhero shows and ""occasional"" MNL48 update Twitter.",https://t.co/p2CQE8LyNV,1457,3534,44,Fri Aug 28 08:07:48 +0000 2009,104543,,,
464923291,Clarity,clarity_tweets,#VisitRwanda KN 72,Clarity is a Rwandan #communication agency partnering with international organizations and businesses to communicate their stories and organize their #events.,https://t.co/QYRbRJmGDR,539,946,21,Sun Jan 15 19:31:35 +0000 2012,2614,,,
3415009241,Snap-on SBS,sbsmedia,"Reading, England",Snap-on Business Solutions (SBS) - Trusted Global OEM Partner.  #Snapon #Automotive,https://t.co/IdnF2e0gvk,1115,507,4,Tue Aug 11 11:31:12 +0000 2015,2785,,,
2502066002,Lord Bikebot (but with a pumpkin),lordbikebot,SW London,"Porridge bus shoecandle vixenslapping bog willies.
Maintainer of the @cabbieblocklist",https://t.co/GQzty7fnQU,1241,963,36,Sat May 17 17:16:11 +0000 2014,14934,,,
1236686252,Vohnny's F Writing,vohnnysfwriting,"Renton, Washington","Vohnny's #Freelance #Writing owned by @TheRealJaVohn #writer 4 @medium /profile is on @Upwork Follow our blog page @ThaBurst
#TheWriteWayEverydayWithVFW",https://t.co/2GAHzP5bfv,4414,2214,999,Sat Mar 02 22:12:36 +0000 2013,80825,,,
8.01E+17,East Africa Watch,lugamboblog,"Kampala, Uganda","Watching Uganda, Rwanda and Kenya",,1102,15,33,Mon Nov 21 13:30:42 +0000 2016,50839,,,
181112506,Nasser Konde,kondejr,"Kampala, Uganda","ICT Specialist. Reading Law @MakerereU. Passionate about ICT , Human Rights and Good Governance",,1441,4995,20,Sat Aug 21 09:09:55 +0000 2010,45263,,,
3432613756,@PostNormalEra 🇪🇺,postnormalera,Global,The #PostNormalEra will change our world for GOOD! Find the PostNormalEra list on page 11 of this book that you can Download  for free  https://t.co/Lw8Px7OG2f,https://t.co/WGVQ0uGLo6,2954,4967,740,Thu Aug 20 08:40:51 +0000 2015,113415,,,
21740617,Chris Butler,cb154,Isle Of Man,,http://t.co/Etsgpviz2o,34,256,1,Tue Feb 24 09:15:27 +0000 2009,192,,,
1441673053,Chris McKee,ragcha,"Los Angeles, CA",Artist & Democrat waiting for the #BlueWave2020 and a Democrat for President,https://t.co/BiTpB29zy6,5096,4851,60,Sun May 19 16:44:27 +0000 2013,14916,,,
1610212879,Glasstowers Autos,nigeriaautopart,Lagos - Nigeria,"#AutoParts(New & Used) Locator/Provider. Navigate The Market For #Parts Prices At Your Comfort. 
📞 +2349051387336",,6068,6044,15,Sun Jul 21 09:51:00 +0000 2013,15497,,,
23045836,Peter Gaskin,petergaskin814,,,,379,1452,7,Fri Mar 06 08:47:38 +0000 2009,20723,,,
352449039,Mjudana_Kokwa,mjudana,South Africa,"We live life on levels & arrive on each in stages. We each have our own individual process of perfection on this journey, never compare yours to anyone else’s.",,1151,493,31,Wed Aug 10 16:52:11 +0000 2011,92176,,,
1092806640,Miran,mrshuleta,LONDON,"Economist, and part-time thinker",,165,169,8,Tue Jan 15 17:59:59 +0000 2013,25193,,,
16647164,nemo,nemo20000,UK,"Senior software engineer – graphics, print and font technologies.",,190,130,11,Wed Oct 08 10:51:10 +0000 2008,24032,,,
8.52E+17,Matthias Schmidt,auto_schmidt,"Berlin, Germany","Automotive Analyst. 
Publisher of the monthly SMA data W-European EV Market Intelligence Report https://t.co/4CzhMmPM8l | mail(at)https://t.co/IrN9gcosnj",https://t.co/pgEKC4jqni,3022,1637,87,Tue Apr 11 15:56:19 +0000 2017,5848,,,
448192106,Adam Reynolds,awjre,Bath,"JavaScript Stack Tech Lead/Architect . Chair of Cycle Bath . Transport Policy Advisor . Transport Data Scientist . Changing the world, one data set at a time.",https://t.co/pqX03qA9Q7,1939,1407,63,Tue Dec 27 18:34:38 +0000 2011,33008,,,
2270814331,👻 ` Darth S. ` 🎃🍁🍃🍂,iviiixci,BEBOP SWORDFISH II ,`` INFP-T `` ♓🌈,,359,137,17,Tue Dec 31 20:33:41 +0000 2013,128894,,,
2995142151,Leeul Webs,leeulwebs,"Kampala, Uganda","We design, develop and maintain webstites",https://t.co/FP5679IYk8,24,73,5,Sat Jan 24 03:12:55 +0000 2015,22,,,
749477810,Charles-P Tardif,charlesptardif,,6:45 am ET week days - Press review about #economy #internationalAffairs #politics #environment #newTechnologies #EV #Solar RTs ≠ endorsements,,192,1368,46,Fri Aug 10 14:43:23 +0000 2012,42392,,,
1441673053,Chris McKee,ragcha,"Los Angeles, CA",Artist & Democrat waiting for the #BlueWave2020 and a Democrat for President,https://t.co/BiTpB29zy6,5096,4851,60,Sun May 19 16:44:27 +0000 2013,14919,,,
133728112,Sue,norwichbirdie,,"70 something vegetarian grandmother who adores her wonderful family, music and all animals (especially dogs, elephants and wolves) & wants a cruelty-free world",,90,369,1,Fri Apr 16 13:42:28 +0000 2010,1027,,,
19875276,giovanni della rossa,giadro,citizen without borders,"R&D quantum entanglement lithography graphene bioplastics IoP IoT IIoT OE IP EV logic, science comm, design, architecture, modern art, apes, environment",https://t.co/xMgDWeY8zO,1489,3310,55,Sun Feb 01 20:35:50 +0000 2009,2665,,,
9.53E+17,Malice Witch,malice_witch,,If you’ve gotta go then go with style,https://t.co/8AxCnbcex9,57,106,0,Sun Jan 14 23:15:53 +0000 2018,10866,,,
9.94E+17,Chris,chris_silver300,"Elizabeth City, NC",I'm currently writing a book. I am in college and I’m studying Child Development. Subscribe to my YouTube Channel so you can see my review videos. enjoy :),https://t.co/ExtADDyECV,494,490,2,Tue May 08 12:48:20 +0000 2018,12977,,,
3021568204,Volkswagen News,volkswagen,"Wolfsburg, Germany","Official account of Volkswagen (brand). (DE: @volkswagen_de) 
Imprint: https://t.co/xEjKS19IoD
DAT: https://t.co/Q8UYsNsRib
Legal notices: https://t.co/At32ICIgKf",https://t.co/0L1cLBy82l,165452,333,324,Fri Feb 06 14:27:56 +0000 2015,4939,,,
1.02E+18,humanoid,humanoid_info,"New York, USA",Sharing #Technews Related to #AI #ML #DL #robots #digitaltransformation #bigdata #automation,,852,518,30,Fri Jul 20 07:54:23 +0000 2018,16216,,,
8.72E+17,Easy Vehicle Lease,evldeals,"North West, England",,https://t.co/tmajJGkI8C,45,140,0,Mon Jun 05 14:31:30 +0000 2017,257,,,
1241055913,Telesphore NSENGIYUMVA,telesange,Musanze/Rwanda,"Proudly to be #Rwandan! Holds BEd from NUR (Rwanda), MA (Tourism Management) from IGNOU (India) & MBA (International Business) from Amity University (India)",,1131,4281,22,Mon Mar 04 10:32:43 +0000 2013,7317,,,
